model_name,predict_time,mse,mae,residuals_mean,mape,model_size,accuracy
all_network_baseline,0.00019626726743861544,0.003961173817515373,0.03495392948389053,349.50236292163584,217.23585326730733,6.499458312988281
all_network_baseline_low,0.00016282655708601445,0.0002613393298815936,0.009007777087390423,-586.0041683526068,659.2281505641006,6.499458312988281
all_network_baseline_medium,0.00015780009397212195,0.0007675408851355314,0.017937591299414635,-618.6391210249488,205.03357045090863,6.499458312988281
all_network_baseline_high,0.00015353827999815692,0.006820893846452236,0.05206884443759918,1160.3552227945593,90.74192437132022,6.499458312988281
standardized_multiOne_classifier,0.00014280187687149844,n/a,n/a,n/a,n/a,1.4868927001953125,0.8268300890922546
standardized_multiOne_low,0.000467976213230222,7.64183423598297e-05,0.006477820686995983,-83.7455140253633,208.49497415520327,1.4338760375976562
standardized_multiOne_medium,0.000335479196337275,0.0009620014461688697,0.022628335282206535,7.299761038765589,131.3669367766137,1.4338760375976562
standardized_multiOne_high,0.00027528278141894676,0.006458028685301542,0.052263304591178894,-503.6992952485794,111.6859453654366,1.4338760375976562
standardized_multiOne,0.0003178227915488022,29663967.6095943,3097.1561906149723,-109.79356710495884,180.5777406077178,5.788520812988281
standardized_multiAll_classifier,0.00014829424388772418,n/a,n/a,n/a,n/a,1.4868927001953125,0.8268300890922546
standardized_multiAll_low,0.0004983050320681226,7.64183423598297e-05,0.006477820686995983,-83.7455140253633,208.49497415520327,1.4338760375976562
standardized_multiAll_medium,0.0003559494744732859,0.0009620014461688697,0.022628335282206535,7.299761038765589,131.3669367766137,1.4338760375976562
standardized_multiAll_high,0.00027549230225471134,0.006458028685301542,0.052263304591178894,-503.6992952485794,111.6859453654366,1.4338760375976562
standardized_multiAll,0.00031303092928097146,28551230.852300987,2986.7401489791696,33.22032537433539,188.31387775169404,5.788520812988281
